file_path,url,sample_id,ground_truth_validity,qc_remark,qc_comment,Q1,Caste,Age
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3844753f-f59f-48bc-9ccf-d1b692e44b5e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-49-36_samples_MmQQYEeLeU.mp4,3844753f-f59f-48bc-9ccf-d1b692e44b5e,Valid,0,Correctly Done,డ్రైనేజి,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d5afbf15-11fe-4031-8f84-56a1f362a17c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-50-08_samples_B7eqwkfTqz.mp4,d5afbf15-11fe-4031-8f84-56a1f362a17c,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_057329c7-76a5-4086-834d-2e0e421036ca.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-57-21_samples_BtvYYLIuy2.mp4,057329c7-76a5-4086-834d-2e0e421036ca,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6b4f695d-f028-4768-bb04-7fbe7591530b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-59-54_samples_jpfXv7ymrD.mp4,6b4f695d-f028-4768-bb04-7fbe7591530b,Valid,0,Correctly Done,సమస్యలు లేవు,Padmasali/Devanga,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_f96bceaa-87f1-4fde-bf83-17741a05f6b2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_19-23-45_samples_qtMi8AtEq4.mp4,f96bceaa-87f1-4fde-bf83-17741a05f6b2,Not Valid,All options entered on his own,Fake Audio/Empty Audio,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5643758e-da37-4394-ad0a-d534291b368d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_17-48-12_samples_0rbdSfpjUl.mp4,5643758e-da37-4394-ad0a-d534291b368d,Valid,All options entered on his own,Not Doing It Properly,త్రాగునీరు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4b8c22bb-68d9-4628-a42a-828dc655effc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-59-54_samples_gEVsQS7z0v.mp4,4b8c22bb-68d9-4628-a42a-828dc655effc,Valid,0,Correctly Done,సమస్యలు లేవు,Padmasali/Devanga,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1eba5827-94e6-478e-b2ce-6226a9455428.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-59-54_samples_DBFK9Zkk5n.mp4,1eba5827-94e6-478e-b2ce-6226a9455428,Valid,0,Correctly Done,సమస్యలు లేవు,Padmasali/Devanga,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_cf4c9aa5-1957-42e9-b9bc-af7e6cb1b490.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-57-59_samples_dNtcdcngWL.mp4,cf4c9aa5-1957-42e9-b9bc-af7e6cb1b490,Valid,insteading of entering three options entering all options for Q6 on his own,Correctly Done,త్రాగునీరు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d34340f6-4b9a-4d6a-8e4f-fd181bcd6470.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_16-04-56_samples_PnAhiX2EaD.mp4,d34340f6-4b9a-4d6a-8e4f-fd181bcd6470,Valid,0,Correctly Done,రోడ్లు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2ba06d3e-a502-4444-b5ed-60d0f9f4be66.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_16-15-30_samples_eSgtMGvmyp.mp4,2ba06d3e-a502-4444-b5ed-60d0f9f4be66,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f77c3421-a26a-4c46-9a9c-ac80628ce8ac.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_13-45-25_samples_3YfKKbxdZD.mp4,f77c3421-a26a-4c46-9a9c-ac80628ce8ac,Valid,"Q8,9 kept his own",Not Doing It Properly,రోడ్లు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_67ce97d0-42ab-45d2-9232-d3dceef0741c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_10-43-41_samples_NbJkucZw3u.mp4,67ce97d0-42ab-45d2-9232-d3dceef0741c,Valid,Q1 kept his own,Not Doing It Properly,కరెంట్,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e37df804-b91b-4b76-a068-4784ab044da9.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_10-34-29_samples_FUO520zpEr.mp4,e37df804-b91b-4b76-a068-4784ab044da9,Valid,"Q1,12 kept his own not asking phone number",Not Doing It Properly,కరెంట్,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a123e9cc-4e5a-4a15-a1fe-00d0dd6ca6ab.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_16-22-54_samples_VGNmcimUnY.mp4,a123e9cc-4e5a-4a15-a1fe-00d0dd6ca6ab,Valid,0,Correctly Done,సాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_8e6b772f-9a37-4bcf-91c3-afb309790118.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_16-27-07_samples_3ch4Xv9N3g.mp4,8e6b772f-9a37-4bcf-91c3-afb309790118,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_82681f9a-0359-443d-a94a-d906a7a073b1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_18-59-38_samples_Ncb5jcfje8.mp4,82681f9a-0359-443d-a94a-d906a7a073b1,Not Valid,All options entered on his own,Fake Audio/Empty Audio,సమస్యలు లేవు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_96738174-40ff-4541-83bf-756f0003bdd9.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_16-35-53_samples_mWtBBjLxIV.mp4,96738174-40ff-4541-83bf-756f0003bdd9,Valid,0,Correctly Done,సమస్యలు లేవు,Madiga,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a07159f9-84a3-4bc9-a2da-f3c9b8618f5a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_16-47-51_samples_oMIw5MrLGU.mp4,a07159f9-84a3-4bc9-a2da-f3c9b8618f5a,Valid,0,Correctly Done,సమస్యలు లేవు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7bd8c8fc-b2bd-49a5-966f-3bc2d5498d18.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-10-49_samples_kl1BGxhWV2.mp4,7bd8c8fc-b2bd-49a5-966f-3bc2d5498d18,Valid,Dummy audio,Correctly Done,రోడ్లు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_91ce88b4-7772-482f-8959-7047a48946d6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_18-44-12_samples_PSNSgx0EAz.mp4,91ce88b4-7772-482f-8959-7047a48946d6,Not Valid,All options entered on his own,Fake Audio/Empty Audio,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_fe6a89bf-ad0b-4345-9b7c-23c3fe772fde.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_17-12-44_samples_n874YVzO26.mp4,fe6a89bf-ad0b-4345-9b7c-23c3fe772fde,Valid,0,Correctly Done,రోడ్లు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_41e8ddeb-6fa1-469e-bf55-f1c4f7c1e6b1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-28-40_samples_egq2Yo4aX5.mp4,41e8ddeb-6fa1-469e-bf55-f1c4f7c1e6b1,Valid,Q1 kept his own,Not Doing It Properly,కరెంట్,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f480585a-0db5-4637-a40a-7272ad0dc4ba.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_17-41-08_samples_x7WiUkhj7l.mp4,f480585a-0db5-4637-a40a-7272ad0dc4ba,Valid,0,Correctly Done,రోడ్లు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0d2d9f31-046d-431e-832d-49dacb37b035.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_18-08-47_samples_DfslnAxAxR.mp4,0d2d9f31-046d-431e-832d-49dacb37b035,Valid,0,Correctly Done,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_aadb6739-39ae-47b0-9872-194415f346ec.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_18-51-24_samples_ShADVMyuLH.mp4,aadb6739-39ae-47b0-9872-194415f346ec,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c30a94e5-e1f4-4a4b-a3e6-2cc3961d9e8c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-06-34_samples_0w0mRBHi2I.mp4,c30a94e5-e1f4-4a4b-a3e6-2cc3961d9e8c,Valid,Didn't ask caste,Correctly Done,రోడ్లు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a793aa3e-efac-4ea1-b228-e22c9a4a6dd7.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-05-32_samples_jK9aQmDCi0.mp4,a793aa3e-efac-4ea1-b228-e22c9a4a6dd7,Valid,wrong caste - Vysya,Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_ff779782-d934-4705-a06e-375b4421f39d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-11-12_samples_QUOy9cXO3g.mp4,ff779782-d934-4705-a06e-375b4421f39d,Valid,0,Correctly Done,రోడ్లు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9018edb2-55e4-4bc3-adb1-e4aa7e644bef.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-16-57_samples_XOVgi9IVZY.mp4,9018edb2-55e4-4bc3-adb1-e4aa7e644bef,Valid,0,Correctly Done,కరెంట్,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9bcf045f-e0da-4873-a12e-67774e2ad4ce.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_13-39-34_samples_yX8ixjru5x.mp4,9bcf045f-e0da-4873-a12e-67774e2ad4ce,Valid,Q9 kept his own,Not Doing It Properly,రోడ్లు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_ea2b84e8-1ee4-45c4-8917-8302debbfab9.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-38-26_samples_0ZMLriTgFo.mp4,ea2b84e8-1ee4-45c4-8917-8302debbfab9,Valid,Gender -Male,Not Doing It Properly,సమస్యలు లేవు,Agnikulakshatriya,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5f9a6a6f-abab-4435-828d-d0858eeddf68.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-22-18_samples_5Clvg3GVjJ.mp4,5f9a6a6f-abab-4435-828d-d0858eeddf68,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6ef2344e-6c80-4489-a6b6-8c377e855ccc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-29-15_samples_UWnLPR3nQT.mp4,6ef2344e-6c80-4489-a6b6-8c377e855ccc,Valid,0,Correctly Done,సాగునీరు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_afc6625c-ee69-4f92-8a38-179479c5d9a8.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-26-02_samples_XIB5IsVRq2.mp4,afc6625c-ee69-4f92-8a38-179479c5d9a8,Valid,0,Correctly Done,రోడ్లు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_8252ac21-3ee0-492a-9861-361fd75b99b4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-26-13_samples_Aw1FTVtIS2.mp4,8252ac21-3ee0-492a-9861-361fd75b99b4,Valid,0,Correctly Done,డ్రైనేజి,Padmasali/Devanga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3c866d87-09c1-4570-88b4-5a5c7e74d762.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-27-33_samples_fm0pZJayJs.mp4,3c866d87-09c1-4570-88b4-5a5c7e74d762,Valid,0,Correctly Done,సమస్యలు లేవు,Adi Andhra,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2958cb8f-6512-4e53-bcd4-a489e94b1bdb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-31-58_samples_u1grI8S2L4.mp4,2958cb8f-6512-4e53-bcd4-a489e94b1bdb,Valid,0,Correctly Done,త్రాగునీరు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3d36ba6c-b531-4c96-a00b-df51e25e75b1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-35-44_samples_9PoENQSHMe.mp4,3d36ba6c-b531-4c96-a00b-df51e25e75b1,Valid,0,Correctly Done,కరెంట్,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7c6b2cd0-db19-48fc-bce7-0cb559be9662.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-48-19_samples_sAZl8Abbc1.mp4,7c6b2cd0-db19-48fc-bce7-0cb559be9662,Valid,0,Correctly Done,రోడ్లు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_bf555c14-ef5a-4dab-8b6c-106aef13cfe3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-51-19_samples_n0IWQ3wwCW.mp4,bf555c14-ef5a-4dab-8b6c-106aef13cfe3,Valid,0,Correctly Done,రోడ్లు,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f349f18b-534a-418c-af3b-d4e6c8949a64.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-51-21_samples_4ojiXKZrpa.mp4,f349f18b-534a-418c-af3b-d4e6c8949a64,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_03d496a9-0cd7-403b-84fb-541591675a55.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-54-19_samples_b5cBqdtF9S.mp4,03d496a9-0cd7-403b-84fb-541591675a55,Valid,0,Correctly Done,డ్రైనేజి,Agnikulakshatriya,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_a06f0413-57d3-4ba7-aa89-641a34f66557.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_19-18-55_samples_NuQk6kIZzg.mp4,a06f0413-57d3-4ba7-aa89-641a34f66557,Not Valid,All options entered on his own,Fake Audio/Empty Audio,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1bfc4526-b2ad-4a42-86fa-62d668047a78.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-55-43_samples_1RPBhZ1jAm.mp4,1bfc4526-b2ad-4a42-86fa-62d668047a78,Valid,0,Correctly Done,రోడ్లు,Mala,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_019e12aa-01bf-45f9-b7ba-05edc75c0cd4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_08-21-37_samples_xYbKMzEe8h.mp4,019e12aa-01bf-45f9-b7ba-05edc75c0cd4,Valid,0,Correctly Done,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_90106002-1775-4e81-b45d-ea63a32912ce.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-36-04_samples_NXbRtUH0CR.mp4,90106002-1775-4e81-b45d-ea63a32912ce,Valid,"Respondent didn't answer Q9,10",Not Doing It Properly,రోడ్లు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d5d6ec03-931d-41b8-b31c-4c1de8c58b66.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-45-51_samples_zXbs2WQm3y.mp4,d5d6ec03-931d-41b8-b31c-4c1de8c58b66,Valid,0,Not Doing It Properly,త్రాగునీరు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4ccf85fc-cda4-496f-9a7f-c2cbec891638.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_11-51-26_samples_qHkd5cLo47.mp4,4ccf85fc-cda4-496f-9a7f-c2cbec891638,Valid,0,Not Doing It Properly,సమస్యలు లేవు,Mala,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f51788d7-2926-43d5-ac63-3a2db23ab4d1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_08-26-15_samples_zygLHJjxiW.mp4,f51788d7-2926-43d5-ac63-3a2db23ab4d1,Valid,Respondent isn't answering properly,Correctly Done,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_0196a6ee-c5a5-451b-9a66-dc242ce08762.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-57-05_samples_jOpmfOyg8P.mp4,0196a6ee-c5a5-451b-9a66-dc242ce08762,Not Valid,0,Fake Audio/Empty Audio,త్రాగునీరు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_6d227896-89f1-464c-bc97-d40a869ac5c7.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-11-17_samples_ItbF8RwTac.mp4,6d227896-89f1-464c-bc97-d40a869ac5c7,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7be86650-3069-48e3-b8d3-8bd7d9711096.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_08-33-14_samples_6iinjvOB7K.mp4,7be86650-3069-48e3-b8d3-8bd7d9711096,Valid,0,Correctly Done,రోడ్లు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_55461791-fc16-4092-bb87-c5aec1b879d4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-27-09_samples_q3uroUvJ69.mp4,55461791-fc16-4092-bb87-c5aec1b879d4,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_63566539-ae30-49fb-965c-5184daf6ece4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_13-13-34_samples_MBBcGKPFOB.mp4,63566539-ae30-49fb-965c-5184daf6ece4,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_44b8c5b5-94cd-4cba-bbce-d58a63b31a45.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_08-44-40_samples_qmXWkDLgBu.mp4,44b8c5b5-94cd-4cba-bbce-d58a63b31a45,Valid,0,Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_368c5dba-f0ea-4d04-a44e-2af0b9ba736a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-39-50_samples_5U6FsVyjYu.mp4,368c5dba-f0ea-4d04-a44e-2af0b9ba736a,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Agnikulakshatriya,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2d6b672f-f2ba-472e-a85a-da6aa01f329d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-12-18_samples_Lft5qrGo5Z.mp4,2d6b672f-f2ba-472e-a85a-da6aa01f329d,Valid,surveyor asking questions but respondent not there,Not Doing It Properly,త్రాగునీరు,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1b7aa76e-8316-44c6-898f-0f3a77e9c54b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_08-52-47_samples_hsNf9dEC1p.mp4,1b7aa76e-8316-44c6-898f-0f3a77e9c54b,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a468abd1-80c0-4440-961b-71605a481774.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_08-57-32_samples_S3S6Am7UNi.mp4,a468abd1-80c0-4440-961b-71605a481774,Valid,0,Correctly Done,డ్రైనేజి,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_57998c18-be08-4f31-8564-e39ecc627461.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_13-46-11_samples_9vm4Cno6pT.mp4,57998c18-be08-4f31-8564-e39ecc627461,Not Valid,0,Fake Audio/Empty Audio,డ్రైనేజి,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_bed2ae74-f2f1-48b8-a5b6-7e03daba37b6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_13-42-04_samples_QLv2dAj1vw.mp4,bed2ae74-f2f1-48b8-a5b6-7e03daba37b6,Not Valid,0,Fake Audio/Empty Audio,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_880c27e6-5a05-426e-8a58-4bc2aa547bff.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_09-06-30_samples_DlQ9Vm4Nxf.mp4,880c27e6-5a05-426e-8a58-4bc2aa547bff,Valid,Caste - Inaudible,Correctly Done,రోడ్లు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_28b76f45-14bd-4cdf-880d-dbba0726b30d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_09-12-52_samples_m1rLmkZLkk.mp4,28b76f45-14bd-4cdf-880d-dbba0726b30d,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0e41ad65-760e-4df0-a12f-12c44a3dfec1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_09-31-31_samples_1PuSnnCBfZ.mp4,0e41ad65-760e-4df0-a12f-12c44a3dfec1,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_02653eb4-c87f-454e-bcf7-505e5c07ebb3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-54-22_samples_rMcUPoKNTX.mp4,02653eb4-c87f-454e-bcf7-505e5c07ebb3,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_38a78d8a-f345-4ab9-a981-bac9fb9789d3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_09-36-08_samples_5A5S5hLpb8.mp4,38a78d8a-f345-4ab9-a981-bac9fb9789d3,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_bbb83879-4417-4139-a2e5-e7c917f62c6d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_09-42-26_samples_nwcm54Xo84.mp4,bbb83879-4417-4139-a2e5-e7c917f62c6d,Valid,0,Correctly Done,కరెంట్,Mala,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_58ffcc90-7e29-47bf-9282-c1157f6f0ddc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-06-35_samples_Dp4JIPelH3.mp4,58ffcc90-7e29-47bf-9282-c1157f6f0ddc,Valid,0,Correctly Done,కరెంట్,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f81cc97a-0f8d-4b62-b1e1-888c251368fa.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-13-26_samples_VdNDozgu8d.mp4,f81cc97a-0f8d-4b62-b1e1-888c251368fa,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e3896bd6-13ae-47be-a340-136c304ef4b9.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-29-14_samples_J7VP5U5Zu6.mp4,e3896bd6-13ae-47be-a340-136c304ef4b9,Valid,0,Correctly Done,కరెంట్,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_aad96586-73db-4279-be7e-072872e98a4b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_09-51-39_samples_TrBC2NTaZe.mp4,aad96586-73db-4279-be7e-072872e98a4b,Valid,0,Not Doing It Properly,రోడ్లు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_23f403aa-c766-4393-b1ee-4545618e01da.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-29-14_samples_IG8AXaZcG4.mp4,23f403aa-c766-4393-b1ee-4545618e01da,Valid,0,Correctly Done,కరెంట్,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9d5b42a7-ac7f-4efe-b0c5-d627279e2a06.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-51-31_samples_LRGBfMTdR1.mp4,9d5b42a7-ac7f-4efe-b0c5-d627279e2a06,Valid,0,Correctly Done,రోడ్లు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d0de4218-7c36-4f87-98fa-3481fa318cb7.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-59-17_samples_Rr3vt3Ybka.mp4,d0de4218-7c36-4f87-98fa-3481fa318cb7,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6cf53e6f-a9dc-47a3-8da3-8675560d7488.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-59-17_samples_PteOv0cNLe.mp4,6cf53e6f-a9dc-47a3-8da3-8675560d7488,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
